190	255	65	thrL	UTI89_C0001	thr operon leader peptide	leader; amino acid biosynthesis: threonine	"involved in threonine biosynthesis; controls the expression of the thrLABC operon"""	YP_539042.1	GI:91209056
2273753	2274892	1139	wza	UTI89_C2336	polysaccharide export protein	transport; not classified	no_note_annotation	YP_541335.1	GI:91211349
2275484	2277133	1649	no_gene_name_annotation	UTI89_C2337	transport protein	no_function_annotation	no_note_annotation	YP_541336.1	GI:91211350
2277208	2277546	338	no_gene_name_annotation	UTI89_C2338	hypothetical protein	no_function_annotation	no_note_annotation	YP_541337.1	GI:91211351
2277536	2277826	290	no_gene_name_annotation	UTI89_C2339	hypothetical protein	no_function_annotation	no_note_annotation	YP_541338.1	GI:91211352
2277879	2279732	1853	asmA	UTI89_C2340	assembly protein	no_function_annotation	no_note_annotation	YP_541339.1	GI:91211353
2279754	2280335	581	dcd	UTI89_C2341	deoxycytidine triphosphate deaminase	"enzyme; central intermediary metabolism: 2'-deoxyribonucleotide metabolism"""	"Catalyzes the formation of dUTP from dCTP in thymidylate biosynthesis"""	YP_541340.1	GI:91211354
2280427	2281131	704	udk	UTI89_C2342	uridine kinase	"enzyme; central intermediary metabolism: nucleotide interconversions"""	"functions in pyrimidine salvage; pyrimidine ribonucleoside kinase; phosphorylates nucleosides or dinucleosides to make UMP or CMP using ATP or GTP as the donor"""	YP_541341.1	GI:91211355
2281386	2284703	3317	yegE	UTI89_C2343	sensor protein	no_function_annotation	no_note_annotation	YP_541342.1	GI:91211356
2284814	2285662	848	alkA	UTI89_C2344	3-methyl-adenine DNA glycosylase	"enzyme; DNA - replication, repair, restriction/modification"""	"inducible, catalyzes the hydrolysis of alkylated DNA, releasing 3-methyladenine, 3-methylguanine, 7-methylguanine and 7-methyladenine"""	YP_541343.1	GI:91211357
2285796	2287148	1352	yegD	UTI89_C2345	chaperone	regulator	no_note_annotation	YP_541344.2	GI:162138414
2287161	2289110	1949	yegI	UTI89_C2346	hypothetical protein	factor	no_note_annotation	YP_541345.1	GI:91211359
2289098	2289859	761	yegK	UTI89_C2347	hypothetical protein	no_function_annotation	no_note_annotation	YP_541346.1	GI:91211360
2289856	2290515	659	yegL	UTI89_C2348	hypothetical protein	no_function_annotation	no_note_annotation	YP_541347.1	GI:91211361
2291396	2292643	1247	yegM	UTI89_C2349	multidrug efflux system subunit MdtA	membrane	"Part of a tripartite efflux system composed of MdtA, MdtB and MdtC which confers resistance against novobiocin and deoxycholate"""	YP_541348.2	GI:162138413
2292643	2295765	3122	yegN	UTI89_C2350	multidrug efflux system subunit MdtB	no_function_annotation	no_note_annotation	YP_541349.1	GI:91211363
2295766	2298843	3077	yegO	UTI89_C2351	multidrug efflux system subunit MdtC	no_function_annotation	no_note_annotation	YP_541350.1	GI:91211364
2298844	2300259	1415	yegB	UTI89_C2352	multidrug efflux system protein MdtE	no_function_annotation	no_note_annotation	YP_541351.1	GI:91211365
2300256	2301659	1403	baeS	UTI89_C2353	signal transduction histidine-protein kinase	"enzyme; RNA synthesis, modification, DNA transcription"""	no_note_annotation	YP_541352.1	GI:91211366
2301656	2302378	722	baeR	UTI89_C2354	DNA-binding transcriptional regulator BaeR	no_function_annotation	no_note_annotation	YP_541353.1	GI:91211367
2302519	2302890	371	yegP	UTI89_C2355	hypothetical protein	no_function_annotation	no_note_annotation	YP_541354.1	GI:91211368
2303015	2303629	614	no_gene_name_annotation	UTI89_C2356	hypothetical protein	no_function_annotation	no_note_annotation	YP_541355.1	GI:91211369
2303681	2305828	2147	no_gene_name_annotation	UTI89_C2357	hypothetical protein	no_function_annotation	no_note_annotation	YP_541356.1	GI:91211370
2305800	2306516	716	no_gene_name_annotation	UTI89_C2358	hypothetical protein	no_function_annotation	no_note_annotation	YP_541357.1	GI:91211371
2306516	2307730	1214	no_gene_name_annotation	UTI89_C2359	hypothetical protein	no_function_annotation	no_note_annotation	YP_541358.1	GI:91211372
2308218	2309579	1361	yegQ	UTI89_C2360	hypothetical protein	no_function_annotation	no_note_annotation	YP_541359.1	GI:91211373
2310079	2310456	377	no_gene_name_annotation	UTI89_C2361	hypothetical protein	no_function_annotation	no_note_annotation	YP_541360.1	GI:91211374
2310812	2311711	899	no_gene_name_annotation	UTI89_C2362	lipid kinase	no_function_annotation	no_note_annotation	YP_541361.1	GI:91211375
2311793	2312572	779	no_gene_name_annotation	UTI89_C2363	hypothetical protein	no_function_annotation	no_note_annotation	YP_541362.1	GI:91211376
2312672	2313712	1040	gatD	UTI89_C2364	galactitol-1-phosphate dehydrogenase	no_function_annotation	no_note_annotation	YP_541363.1	GI:91211377
2313760	2315115	1355	gatC	UTI89_C2365	PTS system galactitol-specific transporter	"transport; transport of small molecules: Carbohydrates, organic acids, alcohols"""	no_note_annotation	YP_541364.1	GI:91211378
2315119	2315403	284	gatB	UTI89_C2366	PTS system galactitol-specific transporter	"enzyme; transport of small molecules: carbohydrates, organic acids, alcohols"""	"phosphoenolpyruvate-dependent sugar phosphotransferase system; catalyzes the phosphorylation of incoming sugar substrates concomitant with their translocation across the cell membrane; IIB is phosphorylated by IIA and then transfers the phosphoryl group to the sugar; IIC forms the translocation channel"""	YP_541365.1	GI:91211379
2315434	2315886	452	gatA	UTI89_C2367	PTS system galactitol-specific transporter	"enzyme; transport of small molecules: carbohydrates, organic acids, alcohols"""	"phosphoenolpyruvate-dependent sugar phosphotransferase system; catalyzes the phosphorylation of incoming sugar substrates concomitant with their translocation across the cell membrane; IIB is phosphorylated by IIA and then transfers the phosphoryl group to the sugar; IIC forms the translocation channel"""	YP_541366.1	GI:91211380
2315896	2317158	1262	gatZ	UTI89_C2368	tagatose 6-phosphate kinase GatZ	no_function_annotation	no_note_annotation	YP_541367.1	GI:91211381
2317187	2318041	854	gatY	UTI89_C2369	tagatose-bisphosphate aldolase	"enzyme; degradation of small molecules: Carbon compounds"""	"catalyzes the reversible reaction of dihydroxyacetone phosphate with glyceraldehyde 3-phosphate to produce tagatose 1,6-bisphosphate; in enteric bacteria there are two D-tagatose 1,6-bisphosphate-specific aldolases: KbaY (also called AgaY), involved in catabolism of N-acetyl-galactosamine and D-galactosamine, and GatY which is part of the galactitol catabolism pathway"""	YP_541368.2	GI:162138412
2318023	2318280	257	no_gene_name_annotation	UTI89_C2370	hypothetical protein	no_function_annotation	no_note_annotation	YP_541369.1	GI:91211383
2318270	2319322	1052	no_gene_name_annotation	UTI89_C2371	fructose-bisphosphate aldolase	no_function_annotation	no_note_annotation	YP_541370.2	GI:162138411
2319579	2320856	1277	yegT	UTI89_C2372	nucleoside transporter YegT	transport	no_note_annotation	YP_541371.1	GI:91211385
2320853	2321857	1004	no_gene_name_annotation	UTI89_C2373	hypothetical protein	no_function_annotation	no_note_annotation	YP_541372.1	GI:91211386
2321854	2322819	965	yegV	UTI89_C2374	sugar kinase YegV	no_function_annotation	no_note_annotation	YP_541373.1	GI:91211387
2322793	2323539	746	yegW	UTI89_C2375	transcriptional regulator	regulator; not classified	no_note_annotation	YP_541374.1	GI:91211388
2323591	2324418	827	yegX	UTI89_C2376	hypothetical protein	no_function_annotation	no_note_annotation	YP_541375.1	GI:91211389
2324474	2325274	800	thiD	UTI89_C2377	phosphomethylpyrimidine kinase	"enzyme; biosynthesis of cofactors, carriers: thiamin"""	"catalyzes the formation of 4-amino-2-methyl-5-diphosphomethylpyrimidine"""	YP_541376.1	GI:91211390
2325271	2326059	788	thiM	UTI89_C2378	hydroxyethylthiazole kinase	"enzyme; biosynthesis of cofactors, carriers: thiamin"""	"catalyzes the formation of 4-methyl-5-(2-phosphoethyl)-thiazole and ADP from 4-methyl-5-(2-hydroxyethyl)-thiazole and ATP"""	YP_541377.1	GI:91211391
2326282	2326554	272	yohL	UTI89_C2379	hypothetical protein	no_function_annotation	no_note_annotation	YP_541378.1	GI:91211392
2326675	2327499	824	yohM	UTI89_C2380	nickel/cobalt efflux protein RcnA	no_function_annotation	no_note_annotation	YP_541379.1	GI:91211393
2327538	2328056	518	yohN	UTI89_C2381	hypothetical protein	no_function_annotation	no_note_annotation	YP_541380.1	GI:91211394
2328138	2329172	1034	yehA	UTI89_C2382	Yeh fimbiral adhesin YehA	structure	no_note_annotation	YP_541381.1	GI:91211395
2329188	2331683	2495	yehB	UTI89_C2383	outer membrane usher protein YehB	membrane	no_note_annotation	YP_541382.1	GI:91211396
2331684	2332358	674	yehC	UTI89_C2384	periplasmic chaperone YehC	factor	no_note_annotation	YP_541383.1	GI:91211397
2332439	2332981	542	yehD	UTI89_C2385	Yeh fimbriae subunit YehD	structure	no_note_annotation	YP_541384.1	GI:91211398
2333274	2333555	281	yehE	UTI89_C2386	hypothetical protein	no_function_annotation	no_note_annotation	YP_541385.1	GI:91211399
2333818	2334927	1109	mrp	UTI89_C2387	ATPase	no_function_annotation	no_note_annotation	YP_541386.2	GI:162138410
2335050	2337092	2042	metG	UTI89_C2388	methionyl-tRNA synthetase	"enzyme; aminoacyl tRNA synthetases, tRNA modification"""	"methionine--tRNA ligase; MetRS; adds methionine to tRNA(Met) with cleavage of ATP to AMP and diphosphate; some MetRS enzymes form dimers depending on a C-terminal domain that is also found in other proteins such as Trbp111 in Aquifex aeolicus and the cold-shock protein CsaA from Bacillus subtilis while others do not; four subfamilies exist based on sequence motifs and zinc content"""	YP_541387.1	GI:91211401
2337233	2341021	3788	no_gene_name_annotation	UTI89_C2389	hypothetical protein	no_function_annotation	no_note_annotation	YP_541388.1	GI:91211402
2341031	2344663	3632	yehI	UTI89_C2390	hypothetical protein	regulator	no_note_annotation	YP_541389.1	GI:91211403
2344724	2344909	185	no_gene_name_annotation	UTI89_C2391	hypothetical protein	no_function_annotation	no_note_annotation	YP_541390.1	GI:91211404
2345754	2346908	1154	yehL	UTI89_C2392	hypothetical protein	no_function_annotation	no_note_annotation	YP_541391.1	GI:91211405
2349121	2350320	1199	yehP	UTI89_C2393	hypothetical protein	no_function_annotation	no_note_annotation	YP_541392.1	GI:91211406
2350317	2352320	2003	yehQ	UTI89_C2394	hypothetical protein	no_function_annotation	no_note_annotation	YP_541393.1	GI:91211407
2352433	2352906	473	yehR	UTI89_C2395	lipoprotein YehR	no_function_annotation	no_note_annotation	YP_541394.1	GI:91211408
2352947	2353474	527	yehS	UTI89_C2396	hypothetical protein	no_function_annotation	no_note_annotation	YP_541395.1	GI:91211409
2353464	2354198	734	yehT	UTI89_C2397	two-component response-regulatory protein YehT	no_function_annotation	no_note_annotation	YP_541396.1	GI:91211410
2354180	2355880	1700	yehU	UTI89_C2398	2-component sensor protein	no_function_annotation	no_note_annotation	YP_541397.1	GI:91211411
2356087	2356818	731	yehV	UTI89_C2399	transcriptional regulator	no_function_annotation	no_note_annotation	YP_541398.1	GI:91211412
2356878	2356985	107	no_gene_name_annotation	UTI89_C2400	hypothetical protein	no_function_annotation	no_note_annotation	YP_541399.1	GI:91211413
2356966	2357697	731	yehW	UTI89_C2401	transport system permease	transport; not classified	no_note_annotation	YP_541400.1	GI:91211414
2357702	2358628	926	yehX	UTI89_C2402	ABC transporter ATP-binding protein	transport	no_note_annotation	YP_541401.1	GI:91211415
2358621	2359778	1157	yehY	UTI89_C2403	ABC transporter permease	transport	no_note_annotation	YP_541402.1	GI:91211416
2359785	2360702	917	yehZ	UTI89_C2404	hypothetical protein	transport	no_note_annotation	YP_541403.1	GI:91211417
2360733	2360885	152	no_gene_name_annotation	UTI89_C2405	hypothetical protein	no_function_annotation	no_note_annotation	YP_541404.1	GI:91211418
2360892	2363189	2297	bglX	UTI89_C2406	beta-D-glucoside glucohydrolase	"enzyme; degradation of small molecules: carbon compounds"""	no_note_annotation	YP_541405.1	GI:91211419
2363385	2365100	1715	dld	UTI89_C2407	D-lactate dehydrogenase	"enzyme; energy metabolism, carbon: aerobic respiration"""	"component of the membrane-bound D-lactate oxidase, FAD-binding, NADH independent"""	YP_541406.2	GI:162138409
2365139	2366080	941	pbpG	UTI89_C2408	D-alanyl-D-alanine endopeptidase	"murein sacculus, peptidoglycan"	"specifically hydrolyze the DD-diaminopimelate-alanine bonds in high-molecular-mass murein sacculi; Penicillin-binding protein 7"""	YP_541407.1	GI:91211421
2366245	2366856	611	yohC	UTI89_C2409	hypothetical protein	no_function_annotation	no_note_annotation	YP_541408.1	GI:91211422
2366966	2367580	614	yohD	UTI89_C2410	hypothetical protein	no_function_annotation	no_note_annotation	YP_541409.1	GI:91211423
2367700	2368461	761	no_gene_name_annotation	UTI89_C2411	acetoin dehydrogenase	no_function_annotation	no_note_annotation	YP_541410.1	GI:91211424
2368514	2369950	1436	yohG	UTI89_C2412	multidrug resistance outer membrane protein	no_function_annotation	no_note_annotation	YP_541411.2	GI:162138408
2370645	2371661	1016	yohI	UTI89_C2413	tRNA-dihydrouridine synthase C	regulator	no_note_annotation	YP_541412.1	GI:91211426
2371798	2372232	434	yohJ	UTI89_C2414	hypothetical protein	no_function_annotation	no_note_annotation	YP_541413.1	GI:91211427
2372229	2372924	695	yohK	UTI89_C2415	hypothetical protein	no_function_annotation	no_note_annotation	YP_541414.1	GI:91211428
2373054	2373938	884	cdd	UTI89_C2416	cytidine deaminase	enzyme; salvage of nucleosides and nucleotides	"Reclaims exogenous and endogenous cytidine and 2'-deoxycytidine molecules for UMP synthesis"""	YP_541415.1	GI:91211429
2374088	2374807	719	sanA	UTI89_C2417	hypothetical protein	"transport; protection responses: drug/analog sensitivity; vancomycin sensitivity"""	no_note_annotation	YP_541416.1	GI:91211430
2374810	2375049	239	no_gene_name_annotation	UTI89_C2418	hypothetical protein	no_function_annotation	no_note_annotation	YP_541417.1	GI:91211431
2375243	2376481	1238	yeiT	UTI89_C2419	oxidoreductase	no_function_annotation	no_note_annotation	YP_541418.1	GI:91211432
2376469	2377710	1241	yeiA	UTI89_C2420	dihydropyrimidine dehydrogenase	no_function_annotation	no_note_annotation	YP_541419.1	GI:91211433
2377953	2378963	1010	mglC	UTI89_C2421	beta-methylgalactoside transporter inner	"transport; transport of small molecules: carbohydrates, organic acids, alcohols"""	"ABC transporter; functions in galactose transport; part of MglA2C2B transporter complex"""	YP_541420.1	GI:91211434
2378979	2380499	1520	mglA	UTI89_C2422	galactose/methyl galaxtoside transporter	"transport; transport of small molecules: carbohydrates, organic acids, alcohols"""	"with MglBC transports galactose or methyl galactoside into the cell; contains 2 ATP binding domains"""	YP_541421.1	GI:91211435
2380560	2381558	998	mglB	UTI89_C2423	galactose-binding transport protein	receptor for galactose taxis	no_note_annotation	YP_541422.1	GI:91211436
2381838	2382884	1046	galS	UTI89_C2424	DNA-binding transcriptional regulator GalS	"regulator; degradation of small molecules: carbon compounds"""	"negative regulator of the mglBAC operon for galactose utilization"""	YP_541423.1	GI:91211437
2382868	2383071	203	no_gene_name_annotation	UTI89_C2425	hypothetical protein	no_function_annotation	no_note_annotation	YP_541424.1	GI:91211438
2383020	2384177	1157	no_gene_name_annotation	UTI89_C2426	hypothetical protein	no_function_annotation	no_note_annotation	YP_541425.1	GI:91211439
2384194	2384862	668	folE	UTI89_C2427	GTP cyclohydrolase I	"enzyme; biosynthesis of cofactors, carriers: folic acid"""	"involved in the first step of tetrahydrofolate biosynthesis; catalyzes the formation of formate and 2-amino-4-hydroxy-6-(erythro-1,2, 3-trihydroxypropyl)dihydropteridine triphosphate from GTP and water; forms a homopolymer"""	YP_541426.1	GI:91211440
2385120	2385956	836	yeiG	UTI89_C2428	hypothetical protein	no_function_annotation	no_note_annotation	YP_541427.1	GI:91211441
2385988	2388060	2072	cirA	UTI89_C2429	colicin I receptor	membrane; outer membrane constituents	"Cir; FeuA; CirA; receptor protein for siderophores (colicin IA, IB and V) and microcins (E492, H47, and M); TonB-dependent; able to transport monomers, dimer, and linear trimers of 2,3-dihydorxybenzoylserine; outer membrane protein"""	YP_541428.1	GI:91211442
2388271	2389740	1469	lysP	UTI89_C2430	lysine transporter	no_function_annotation	no_note_annotation	YP_541429.1	GI:91211443
2389724	2389972	248	no_gene_name_annotation	UTI89_C2431	hypothetical protein	no_function_annotation	no_note_annotation	YP_541430.1	GI:91211444
2389945	2390826	881	yeiE	UTI89_C2432	DNA-binding transcriptional regulator	regulator; not classified	no_note_annotation	YP_541431.1	GI:91211445
2390925	2391974	1049	yeiH	UTI89_C2433	hypothetical protein	no_function_annotation	no_note_annotation	YP_541432.1	GI:91211446
2392048	2392905	857	nfo	UTI89_C2434	endonuclease IV	enzyme; degradation of DNA	"Assists in DNA repair by cleaving phosphodiester bonds at apurinic or apyrimidinic sties to produce new 5' ends that are base-free deoxyribose 5-phosphate residues"""	YP_541433.1	GI:91211447
2392909	2393997	1088	yeiI	UTI89_C2435	hypothetical protein	no_function_annotation	no_note_annotation	YP_541434.1	GI:91211448
2394265	2395206	941	rihB	UTI89_C2436	ribonucleoside hydrolase 2	no_function_annotation	no_note_annotation	YP_541435.1	GI:91211449
2395336	2396034	698	yeiL	UTI89_C2437	DNA-binding transcriptional activator YeiL	regulator	activator of nucleoside metabolism	YP_541436.1	GI:91211450
2396101	2397351	1250	yeiM	UTI89_C2438	transport protein YeiM	transport	no_note_annotation	YP_541437.1	GI:91211451
2397445	2398383	938	yeiN	UTI89_C2439	hypothetical protein	no_function_annotation	no_note_annotation	YP_541438.1	GI:91211452
2398371	2399426	1055	yeiC	UTI89_C2440	hypothetical protein	no_function_annotation	no_note_annotation	YP_541439.1	GI:91211453
2399528	2399950	422	no_gene_name_annotation	UTI89_C2441	hypothetical protein	no_function_annotation	no_note_annotation	YP_541440.1	GI:91211454
2399768	2401459	1691	fruA	UTI89_C2442	PTS system fructose-specific transporter	"regulator; degradation of small molecules: carbon compounds"""	"phosphoenolpyruvate-dependent sugar phosphotransferase system; catalyzes the phosphorylation of incoming sugar substrates concomitant with their translocation across the cell membrane; IIB is phosphorylated by IIA and then transfers the phosphoryl group to the sugar; IIC forms the translocation channel"""	YP_541441.1	GI:91211455
2401476	2402414	938	fruK	UTI89_C2443	1-phosphofructokinase	"enzyme; energy metabolism, carbon: glycolysis"	"converts fructose-1-phosphate and ATP to fructose-1,6-bisphosphate and ADP; highly specific for fructose-1-phopshate; similar to PfkB; forms homodimers"""	YP_541442.1	GI:91211456
2402414	2403544	1130	no_gene_name_annotation	UTI89_C2444	bifunctional PTS system fructose-specific	no_function_annotation	no_note_annotation	YP_541443.1	GI:91211457
2403709	2403840	131	no_gene_name_annotation	UTI89_C2445	hypothetical protein	no_function_annotation	no_note_annotation	YP_541444.1	GI:91211458
2403911	2405092	1181	yeiO	UTI89_C2446	sugar efflux transporter B	no_function_annotation	no_note_annotation	YP_541445.1	GI:91211459
2405089	2405277	188	no_gene_name_annotation	UTI89_C2447	hypothetical protein	no_function_annotation	no_note_annotation	YP_541446.1	GI:91211460
2405243	2406070	827	yeiP	UTI89_C2448	elongation factor P	factor	"Stimulates the peptidyltransferase activity of the 70S ribosome and enhances dipeptide synthesis with N-formylmethionyl-tRNA and puromycin in vitro, suggesting its involvement in the formation of the first peptide bond of a protein"""	YP_541447.1	GI:91211461
2406284	2407759	1475	yeiQ	UTI89_C2449	oxidoreductase YeiQ	no_function_annotation	no_note_annotation	YP_541448.1	GI:91211462
2407877	2408863	986	yeiR	UTI89_C2450	hypothetical protein	no_function_annotation	no_note_annotation	YP_541449.1	GI:91211463
2408866	2409615	749	no_gene_name_annotation	UTI89_C2451	hypothetical protein	no_function_annotation	no_note_annotation	YP_541450.1	GI:91211464
2410027	2410593	566	spr	UTI89_C2452	outer membrane lipoprotein	membrane; not classified	"by similarity, Spr seems to have peptidase activity; involved in thermoresistance"""	YP_541451.1	GI:91211465
2410774	2412330	1556	rtn	UTI89_C2453	hypothetical protein	no_function_annotation	no_note_annotation	YP_541452.1	GI:91211466
2412406	2414226	1820	yejA	UTI89_C2454	hypothetical protein	no_function_annotation	no_note_annotation	YP_541453.1	GI:91211467
2414227	2415321	1094	no_gene_name_annotation	UTI89_C2455	oligopeptide transport system permease OppB	no_function_annotation	no_note_annotation	YP_541454.1	GI:91211468
2415321	2416346	1025	yejE	UTI89_C2456	transport system permease	no_function_annotation	no_note_annotation	YP_541455.1	GI:91211469
2416348	2417937	1589	yejF	UTI89_C2457	ABC transporter ATP-binding protein	transport	no_note_annotation	YP_541456.1	GI:91211470
2417941	2418285	344	yejG	UTI89_C2458	hypothetical protein	no_function_annotation	no_note_annotation	YP_541457.1	GI:91211471
2418619	2419809	1190	bcr	UTI89_C2459	bicyclomycin/multidrug efflux system	"transport; protection responses: drug/analog sensitivity"""	"Involved in sulfonamide (sulfathiazole) and bicyclomycin resistance"""	YP_541458.1	GI:91211472
2419837	2420532	695	rsuA	UTI89_C2460	16S rRNA pseudouridylate synthase A	"enzyme; RNA synthesis, modification, DNA transcription"""	"catalyzes the synthesis pseudouridine from uracil-516 in 16S ribosomal RNA"""	YP_541459.2	GI:162138407
2420682	2422442	1760	yejH	UTI89_C2461	hypothetical protein	no_function_annotation	no_note_annotation	YP_541460.1	GI:91211474
2422552	2422983	431	no_gene_name_annotation	UTI89_C2463	hypothetical protein	no_function_annotation	no_note_annotation	YP_541462.1	GI:91211476
2422567	2422851	284	rplY	UTI89_C2462	50S ribosomal protein L25	"structural component; ribosomal proteins - synthesis, modification"""	"the Ctc family of proteins consists of two types, one that contains the N-terminal ribosomal protein L25 domain only which in Escherichia coli binds the 5S rRNA while a subset of proteins contain a C-terminal extension that is involved in the stress response"""	YP_541461.2	GI:162138406
2422990	2423997	1007	yejK	UTI89_C2464	nucleoid-associated protein NdpA	no_function_annotation	no_note_annotation	YP_541463.1	GI:91211477
2424179	2424406	227	yejL	UTI89_C2465	hypothetical protein	no_function_annotation	no_note_annotation	YP_541464.1	GI:91211478
2424426	2426186	1760	yejM	UTI89_C2466	sulfatase	enzyme; not classified	no_note_annotation	YP_541465.1	GI:91211479
2426261	2426334	73	proL	UTI89_C2467	tRNA-Pro	no_function_annotation	no_note_annotation	no_protein_ID	no_GI_number
2426439	2426594	155	no_gene_name_annotation	UTI89_C2468	hypothetical protein	no_function_annotation	no_note_annotation	YP_541466.1	GI:91211480
2427033	2427236	203	yejO	UTI89_C2469	outer membrane protein YejO	no_function_annotation	no_note_annotation	YP_541467.1	GI:91211481
2427267	2427524	257	no_gene_name_annotation	UTI89_C2470	hypothetical protein	no_function_annotation	no_note_annotation	YP_541468.1	GI:91211482
2427526	2428203	677	narP	UTI89_C2471	transcriptional regulator NarP	"regulator; energy metabolism, carbon: anaerobic respiration"""	"nitrate/nitrite response regulator NarP; NarP is phosphorylated by NarX and NarQ and can activate fdnG and nitrite or nitrate reductase systems; represses expression of other anaerobic genes"""	YP_541469.1	GI:91211483
2428238	2429290	1052	ccmH	UTI89_C2472	cytochrome c-type biogenesis protein CcmH	"enzyme; energy metabolism, carbon: electron transport"""	no_note_annotation	YP_541470.1	GI:91211484
2429287	2429844	557	ccmG	UTI89_C2473	disulfide oxidoreductase	"enzyme; energy metabolism, carbon: electron transport"""	no_note_annotation	YP_541471.1	GI:91211485
2429841	2431784	1943	ccmF	UTI89_C2474	cytochrome c-type biogenesis protein CcmF	"enzyme; energy metabolism, carbon: electron transport"""	no_note_annotation	YP_541472.1	GI:91211486
2431781	2432260	479	ccmE	UTI89_C2475	cytochrome c-type biogenesis protein CcmE	"enzyme; energy metabolism, carbon: electron transport"""	"CycJ; periplasmic heme chaperone that binds heme transiently via a histidine residue and delivers it to newly synthesized and exported c-type cytochromes; requires the ATP hydrolysis activity of the CcmA protein in order to transfer the heme to the apocytochrome; part of the cytochrome c maturation system; periplasmic protein anchored to the inner membrane"""	YP_541473.1	GI:91211487
2432257	2432466	209	ccmD	UTI89_C2476	heme exporter protein C	"transport; transport of large molecules: protein, peptide secretion"""	no_note_annotation	YP_541474.1	GI:91211488
2432463	2433224	761	ccmC	UTI89_C2477	heme exporter protein C	no_function_annotation	no_note_annotation	YP_541475.1	GI:91211489
2433242	2433904	662	ccmB	UTI89_C2478	heme exporter protein B	no_function_annotation	no_note_annotation	YP_541476.1	GI:91211490
2433901	2434524	623	ccmA	UTI89_C2479	cytochrome c biogenesis protein CcmA	"transport; protein, peptide secretion"	"ATP-binding protein; required for proper cytochrome c maturation"""	YP_541477.1	GI:91211491
2434537	2435139	602	napC	UTI89_C2480	cytochrome c-type protein NapC	"enzyme; energy metabolism, carbon: electron transport"""	"with NapABDFGH functions as a nitrate reductase; NapC functions as an electron shuttle between NapAB and NapGH or quinone"""	YP_541478.1	GI:91211492
2435149	2435598	449	napB	UTI89_C2481	citrate reductase cytochrome c-type subunit	"carrier; energy metabolism, carbon: electron transport"""	"small subunit of periplasmic nitrate reductase; receives electrons from the membrane-bound NapC and passes them to NapA"""	YP_541479.2	GI:162138405
2435595	2436458	863	napH	UTI89_C2482	quinol dehydrogenase membrane component	"carrier; energy metabolism, carbon: electron transport"""	"part of NapHG quinol dehydrogenase; couples electron transfer from ubiquinone-ubiquinol couple via NapC/B to NapA"""	YP_541480.1	GI:91211494
2436445	2437140	695	napG	UTI89_C2483	quinol dehydrogenase periplasmic component	"carrier; energy metabolism, carbon: electron transport"""	"part of NapHG quinol dehydrogenase; couples electron transfer from ubiquinone-ubiquinol couple via NapC/B to NapA; secreted by twin arginine translocation pathway"""	YP_541481.1	GI:91211495
2437147	2439633	2486	napA	UTI89_C2484	nitrate reductase catalytic subunit	"enzyme; energy metabolism, carbon: anaerobic respiration"""	"periplasmic; catalytic subunit; with NapBC catalyzes the reduction of nitrate to nitrite; NapAB receives electrons from NapC"""	YP_541482.1	GI:91211496
2439630	2439893	263	napD	UTI89_C2485	assembly protein for periplasmic nitrate	no_function_annotation	no_note_annotation	YP_541483.1	GI:91211497
2439883	2440377	494	napF	UTI89_C2486	ferredoxin-type protein	"carrier; energy metabolism, carbon: electron transport"""	"Predicted role in electron transfer to the periplasmic nitrate reductase NapA."""	YP_541484.1	GI:91211498
2440477	2440650	173	no_gene_name_annotation	UTI89_C2487	hypothetical protein	no_function_annotation	no_note_annotation	YP_541485.1	GI:91211499
2440570	2440698	128	no_gene_name_annotation	UTI89_C2488	hypothetical protein	no_function_annotation	no_note_annotation	YP_541486.1	GI:91211500
2440764	2441273	509	eco	UTI89_C2489	ecotin	"regulator; degradation of proteins, peptides"	"serine protease inhibitor, inhibits trypsin and other proteases"""	YP_541487.1	GI:91211501
2441423	2443069	1646	mqo	UTI89_C2490	malate:quinone oxidoreductase	no_function_annotation	no_note_annotation	YP_541488.1	GI:91211502
2443287	2444930	1643	yojI	UTI89_C2491	multidrug transporter membrane	transport	"efflux pump for the antibacterial peptide microcin J25"""	YP_541489.1	GI:91211503
2445006	2445656	650	alkB	UTI89_C2492	AlkB repair system protein for alkylated DNA and	"enzyme; macromolecule synthesis, modification: DNA - replication, repair, modification"""	no_note_annotation	YP_541490.1	GI:91211504
2445656	2446720	1064	ada	UTI89_C2493	Ada transcriptional dual regulator /	no_function_annotation	no_note_annotation	YP_541491.1	GI:91211505
2446454	2446672	218	no_gene_name_annotation	UTI89_C2494	hypothetical protein	no_function_annotation	no_note_annotation	YP_541492.1	GI:91211506
2446794	2447849	1055	apbE	UTI89_C2495	thiamine biosynthesis lipoprotein ApbE	no_function_annotation	no_note_annotation	YP_541493.1	GI:91211507
2447901	2448959	1058	no_gene_name_annotation	UTI89_C2496	hypothetical protein	no_function_annotation	no_note_annotation	YP_541494.1	GI:91211508
2447961	2449052	1091	ompC	UTI89_C2497	porin	"membrane; cell envelope: outer membrane constituents"""	"allows for ions and hydrophilic solutes to cross the outer membrane"""	YP_541495.1	GI:91211509
2449791	2452463	2672	yojN	UTI89_C2498	phosphotransfer intermediate protein in	regulator	no_note_annotation	YP_541496.1	GI:91211510
2452435	2453130	695	rcsB	UTI89_C2499	transcriptional regulator RcsB	no_function_annotation	no_note_annotation	YP_541497.1	GI:91211511
